time,mouseX,mouseY,mouseClickAmount,uuid,uuidType,fps,drawCalls,entities,pointAmount,linesAmount,polyAmount,pointsAmount,voronoiTime,delaunayTime,M
0.127162,243,165,0,0,-1,568.186,0,0,0,0,0,0,0,0,0
0.128948,243,165,0,0,-1,563.63,0,0,0,0,0,0,0,0,0
0.130704,243,165,0,0,-1,553.51,0,0,0,0,0,0,0,0,0
0.132489,243,165,0,0,-1,581.36,0,0,0,0,0,0,0,0,0
0.13427,243,165,0,0,-1,553.751,0,0,0,0,0,0,0,0,0
0.136044,243,165,0,0,-1,571.69,0,0,0,0,0,0,0,0,0
0.137811,243,165,0,0,-1,558.592,0,0,0,0,0,0,0,0,0
0.139453,243,165,0,0,-1,591.8,0,0,0,0,0,0,0,0,0
0.141355,243,165,0,0,-1,559.369,0,0,0,0,0,0,0,0,0
0.143084,243,165,0,0,-1,554.54,0,0,0,0,0,0,0,0,0
0.144921,243,165,0,0,-1,554.634,0,0,0,0,0,0,0,0,0
0.146645,243,165,0,0,-1,583.677,0,0,0,0,0,0,0,0,0
0.148437,243,165,0,0,-1,565.17,0,0,0,0,0,0,0,0,0
0.150229,243,165,0,0,-1,555.976,0,0,0,0,0,0,0,0,0
0.151885,243,165,0,0,-1,597.018,0,0,0,0,0,0,0,0,0
0.153796,243,165,0,0,-1,511.339,0,0,0,0,0,0,0,0,0
0.155423,243,165,0,0,-1,590.26,0,0,0,0,0,0,0,0,0
0.157315,243,165,0,0,-1,570.913,0,0,0,0,0,0,0,0,0
0.159032,243,165,0,0,-1,551.964,0,0,0,0,0,0,0,0,0
0.160871,243,165,0,0,-1,562.425,0,0,0,0,0,0,0,0,0
0.162497,243,165,0,0,-1,588.406,0,0,0,0,0,0,0,0,0
0.164357,243,165,0,0,-1,561.619,0,0,0,0,0,0,0,0,0
0.166147,243,165,0,0,-1,551.189,0,0,0,0,0,0,0,0,0
0.167883,243,165,0,0,-1,565.887,0,0,0,0,0,0,0,0,0
0.169728,243,165,0,0,-1,557.002,0,0,0,0,0,0,0,0,0
0.171385,243,165,0,0,-1,586.375,0,0,0,0,0,0,0,0,0
0.173284,243,165,0,0,-1,555.732,0,0,0,0,0,0,0,0,0
0.174992,243,165,0,0,-1,557.492,0,0,0,0,0,0,0,0,0
0.176762,243,165,0,0,-1,570.223,0,0,0,0,0,0,0,0,0
0.178436,243,165,0,0,-1,587.176,0,0,0,0,0,0,0,0,0
0.180311,243,165,0,0,-1,560.701,0,0,0,0,0,0,0,0,0
0.182109,243,165,0,0,-1,540.508,0,0,0,0,0,0,0,0,0
0.18382,243,165,0,0,-1,557.578,0,0,0,0,0,0,0,0,0
0.185654,243,165,0,0,-1,545.145,0,0,0,0,0,0,0,0,0
0.187577,243,165,0,0,-1,548.237,0,0,0,0,0,0,0,0,0
0.189347,243,165,0,0,-1,551.847,0,0,0,0,0,0,0,0,0
0.191134,243,165,0,0,-1,563.581,0,0,0,0,0,0,0,0,0
0.192754,243,165,0,0,-1,591.721,0,0,0,0,0,0,0,0,0
0.194768,243,165,0,0,-1,533.093,0,0,0,0,0,0,0,0,0
0.196896,243,165,0,0,-1,478.791,0,0,0,0,0,0,0,0,0
0.198919,243,165,0,0,-1,494.846,0,0,0,0,0,0,0,0,0
0.200929,243,165,0,0,-1,483.657,0,0,0,0,0,0,0,0,0
0.204764,243,165,0,0,-1,502.639,0,0,0,0,0,0,0,0,0
0.205825,243,165,0,0,-1,308.589,0,0,0,0,0,0,0,0,0
0.207525,243,165,0,0,-1,712.832,0,0,0,0,0,0,0,0,0
0.209338,243,165,0,0,-1,561.94,0,0,0,0,0,0,0,0,0
0.211095,243,165,0,0,-1,554.239,0,0,0,0,0,0,0,0,0
0.212833,243,165,0,0,-1,572.079,0,0,0,0,0,0,0,0,0
0.21463,243,165,0,0,-1,590.266,0,0,0,0,0,0,0,0,0
0.216394,243,165,0,0,-1,563.133,0,0,0,0,0,0,0,0,0
0.218051,243,165,0,0,-1,574.8,0,0,0,0,0,0,0,0,0
0.219958,243,165,0,0,-1,557.382,0,0,0,0,0,0,0,0,0
0.22164,243,165,0,0,-1,549.567,0,0,0,0,0,0,0,0,0
0.223453,243,165,0,0,-1,597.646,0,0,0,0,0,0,0,0,0
0.225201,243,165,0,0,-1,550.3,0,0,0,0,0,0,0,0,0
0.226889,243,165,0,0,-1,595.654,0,0,0,0,0,0,0,0,0
0.228712,243,165,0,0,-1,511.274,0,0,0,0,0,0,0,0,0
0.230423,243,165,0,0,-1,598.776,0,0,0,0,0,0,0,0,0
0.232306,243,165,0,0,-1,554.745,0,0,0,0,0,0,0,0,0
0.233922,243,165,0,0,-1,589.96,0,0,0,0,0,0,0,0,0
0.23582,243,165,0,0,-1,519.286,0,0,0,0,0,0,0,0,0
0.237536,243,165,0,0,-1,598.405,0,0,0,0,0,0,0,0,0
0.239328,243,165,0,0,-1,568.079,0,0,0,0,0,0,0,0,0
0.241062,243,165,0,0,-1,561.661,0,0,0,0,0,0,0,0,0
0.24274,243,165,0,0,-1,600.606,0,0,0,0,0,0,0,0,0
0.244559,243,165,0,0,-1,548.023,0,0,0,0,0,0,0,0,0
0.246352,243,165,0,0,-1,564.363,0,0,0,0,0,0,0,0,0
0.248182,243,165,0,0,-1,558.436,0,0,0,0,0,0,0,0,0
0.249903,243,165,0,0,-1,562.976,0,0,0,0,0,0,0,0,0
0.25159,243,165,0,0,-1,622.14,0,0,0,0,0,0,0,0,0
0.253341,243,165,0,0,-1,561.569,0,0,0,0,0,0,0,0,0
0.255085,243,165,0,0,-1,581.602,0,0,0,0,0,0,0,0,0
0.256795,243,165,0,0,-1,566.967,0,0,0,0,0,0,0,0,0
0.258482,243,165,0,0,-1,612.26,0,0,0,0,0,0,0,0,0
0.26029,243,165,0,0,-1,556.58,0,0,0,0,0,0,0,0,0
0.261984,243,165,0,0,-1,571.721,0,0,0,0,0,0,0,0,0
0.263686,243,165,0,0,-1,585.6,0,0,0,0,0,0,0,0,0
0.265438,243,165,0,0,-1,566.357,0,0,0,0,0,0,0,0,0
0.26725,243,165,0,0,-1,558.851,0,0,0,0,0,0,0,0,0
0.268923,243,165,0,0,-1,590.073,0,0,0,0,0,0,0,0,0
